,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done,,,PandL_vs_TWAP,PandL_agent,PandL_TWAP
1540,0.8,0.07,0.02,0.000211868,0.82,0.05,FALSE,,1540,-100,0,0.010841167
1541,0.82,0.05,0.03,-0.003882198,0.84,0.02,FALSE,,1541,-100,0,0.010945416
1542,0.84,0.02,0.02,0.000291222,0.86,0,FALSE,,1542,-100,0,0.010990539
1543,0.86,0,0,0,0.88,0,FALSE,,1543,-100,0,0.010985871
1544,0.88,0,0,0,0.9,0,FALSE,,1544,-100,0,0.010974979
1545,0.9,0,0,0,0.92,0,FALSE,,1545,-100,0,0.01086295
1546,0.92,0,0,0,0.94,0,FALSE,,1546,-100,0,0.01094386
1547,0.94,0,0,0,0.96,0,FALSE,,1547,-100,0,0.010951329
1548,0.96,0,0,0,0.98,0,FALSE,,1548,-100,0,0.010974979
1549,0.98,0,0,0,1,0,TRUE,,1549,-100,0,0.010962531
1550,0,1,0.02,0.000348357,0.02,0.98,FALSE,,1550,713.9573311,0.089508954,0.010996762
1551,0.02,0.98,0.02,0.000269003,0.04,0.96,FALSE,,1551,713.9459382,0.089011248,0.010935769
1552,0.04,0.96,0.02,0.000210598,0.06,0.94,FALSE,,1552,713.943949,0.088924911,0.010925188
1553,0.06,0.94,0.03,-0.003825063,0.08,0.91,FALSE,,1553,713.9286087,0.088264688,0.010844279
1554,0.08,0.91,0.03,-0.003901243,0.1,0.88,FALSE,,1554,713.9100165,0.087477498,0.01074781
1555,0.1,0.88,0.01,0.001558308,0.12,0.87,FALSE,,1555,713.8917034,0.086715702,0.010654452
1556,0.12,0.87,0.03,-0.003644137,0.14,0.84,FALSE,,1556,103.9234417,0.021726926,0.010654452
1557,0.14,0.84,0.01,0.001609094,0.16,0.83,FALSE,,1557,-100,0,0.010654452
1558,0.16,0.83,0.01,0.001634487,0.18,0.82,FALSE,,1558,-100,0,0.010654452
1559,0.18,0.82,0.03,-0.003544151,0.2,0.79,FALSE,,1559,-100,0,0.010822495
1560,0.2,0.79,0.03,-0.003477494,0.22,0.76,FALSE,,1560,-100,0,0.011002986
1561,0.22,0.76,0.03,-0.003401314,0.24,0.73,FALSE,,1561,-100,0,0.011027882
1562,0.24,0.73,0.02,0.000481671,0.26,0.71,FALSE,,1562,-100,0,0.011217708
1563,0.26,0.71,0.02,0.00053087,0.28,0.69,FALSE,,1563,-100,0,0.011289282
1564,0.28,0.69,0.03,-0.003441308,0.3,0.66,FALSE,,1564,-100,0,0.011343741
1565,0.3,0.66,0.03,-0.003477494,0.32,0.63,FALSE,,1565,-100,0,0.011189701
1566,0.32,0.63,0.01,0.001647184,0.34,0.62,FALSE,,1566,-100,0,0.01126781
1567,0.34,0.62,0.03,-0.003453688,0.36,0.59,FALSE,,1567,-100,0,0.011311066
1568,0.36,0.59,0.03,-0.003552721,0.38,0.56,FALSE,,1568,-100,0,0.011208372
1569,0.38,0.56,0.03,-0.003553673,0.4,0.53,FALSE,,1569,-100,0,0.011161694
1570,0.4,0.53,0.03,-0.003506061,0.42,0.5,FALSE,,1570,-100,0,0.011118127
1571,0.42,0.5,0.03,-0.003444165,0.44,0.47,FALSE,,1571,-100,0,0.011037217
1572,0.44,0.47,0.01,0.001636074,0.46,0.46,FALSE,,1572,-100,0,0.011069581
1573,0.46,0.46,0.03,-0.003525106,0.48,0.43,FALSE,,1573,-100,0,0.011115015
1574,0.48,0.43,0.03,-0.003587002,0.5,0.4,FALSE,,1574,-100,0,0.011091365
1575,0.5,0.4,0.03,-0.003677465,0.52,0.37,FALSE,,1575,-100,0,0.011002986
1576,0.52,0.37,0.02,0.000322963,0.54,0.35,FALSE,,1576,-100,0,0.011012322
1577,0.54,0.35,0.03,-0.003644137,0.56,0.32,FALSE,,1577,-100,0,0.011071448
1578,0.56,0.32,0.03,-0.00353939,0.58,0.29,FALSE,,1578,-100,0,0.011096344
1579,0.58,0.29,0.03,-0.003515583,0.6,0.26,FALSE,,1579,-100,0,0.011059001
1580,0.6,0.26,0.01,0.001604333,0.62,0.25,FALSE,,1580,-100,0,0.011111903
1581,0.62,0.25,0.02,0.000408665,0.64,0.23,FALSE,,1581,-100,0,0.011124351
1582,0.64,0.23,0.03,-0.003587002,0.66,0.2,FALSE,,1582,-100,0,0.011183477
1583,0.66,0.2,0.06,-0.032374004,0.68,0.14,FALSE,,1583,-100,0,0.011189701
1584,0.68,0.14,0.02,0.000488019,0.7,0.12,FALSE,,1584,-100,0,0.011202149
1585,0.7,0.12,0.03,-0.003879817,0.72,0.09,FALSE,,1585,-100,0,0.011267188
1586,0.72,0.09,0.03,-0.003746027,0.74,0.06,FALSE,,1586,-100,0,0.011255051
1587,0.74,0.06,0.01,0.001551959,0.76,0.05,FALSE,,1587,-100,0,0.011265943
1588,0.76,0.05,0.01,0.001584494,0.78,0.04,FALSE,,1588,-100,0,0.011180365
1589,0.78,0.04,0.02,0.000448342,0.8,0.02,FALSE,,1589,-100,0,0.011183477
1590,0.8,0.02,0.01,0.001634487,0.82,0.01,FALSE,,1590,-100,0,0.011222376
1591,0.82,0.01,0.01,0.001604333,0.84,0,FALSE,,1591,-100,0,0.011235757
1592,0.84,0,0,0,0.86,0,FALSE,,1592,-100,0,0.011227044
1593,0.86,0,0,0,0.88,0,FALSE,,1593,-100,0,0.011214596
1594,0.88,0,0,0,0.9,0,FALSE,,1594,-100,0,0.011177253
1595,0.9,0,0,0,0.92,0,FALSE,,1595,-100,0,0.011195925
1596,0.92,0,0,0,0.94,0,FALSE,,1596,-100,0,0.011267499
1597,0.94,0,0,0,0.96,0,FALSE,,1597,-100,0,0.011245715
1598,0.96,0,0,0,0.98,0,FALSE,,1598,-100,0,0.011245715
1599,0.98,0,0,0,1,0,TRUE,,1599,-100,0,0.011245715
1600,0,1,0.01,0.001526566,0.02,0.99,FALSE,,1600,52.97266581,0.017447554,0.011405668
1601,0.02,0.99,0.03,-0.003698891,0.04,0.96,FALSE,,1601,52.97247279,0.01732519,0.011325692
1602,0.04,0.96,0.03,-0.003767928,0.06,0.93,FALSE,,1602,52.97239162,0.017274245,0.011292394
1603,0.06,0.93,0.01,0.001523392,0.08,0.92,FALSE,,1603,52.97246749,0.017321857,0.011323513
1604,0.08,0.92,0.06,-0.033109137,0.1,0.86,FALSE,,1604,52.97253542,0.017364709,0.01135152
1605,0.1,0.86,0.03,-0.003958377,0.12,0.83,FALSE,,1605,52.9718367,0.016933818,0.011069892
1606,0.12,0.83,0.06,-0.033069143,0.14,0.77,FALSE,,1606,52.97176129,0.016888586,0.011040329
1607,0.14,0.77,0.06,-0.033154845,0.16,0.71,FALSE,,1607,52.97172941,0.016869541,0.011027882
1608,0.16,0.71,0.06,-0.033102471,0.18,0.65,FALSE,,1608,52.97162532,0.016807645,0.010987427
1609,0.18,0.65,0.06,-0.033063429,0.2,0.59,FALSE,,1609,52.97156088,0.016769555,0.010962531
1610,0.2,0.59,0.06,-0.033078665,0.22,0.53,FALSE,,1610,52.97179309,0.016907631,0.011052777
1611,0.22,0.53,0.01,0.001501173,0.24,0.52,FALSE,,1611,52.97189595,0.016969527,0.011093232
1612,0.24,0.52,0.01,0.001513869,0.26,0.51,FALSE,,1612,52.97209945,0.017093319,0.011174141
1613,0.26,0.51,0.06,-0.03298344,0.28,0.45,FALSE,,1613,713.9889164,0.090918277,0.011169474
1614,0.28,0.45,0.06,-0.032861553,0.3,0.39,FALSE,,1614,714.0036557,0.091591196,0.011251939
1615,0.3,0.39,0.06,-0.032735857,0.32,0.33,FALSE,,1615,52.97239694,0.017277578,0.011294572
1616,0.32,0.33,0.01,0.001537676,0.34,0.32,FALSE,,1616,52.97235353,0.017250439,0.011276834
1617,0.34,0.32,0.06,-0.032935828,0.36,0.26,FALSE,,1617,52.97226935,0.017198066,0.011242603
1618,0.36,0.26,0.03,-0.003896481,0.38,0.23,FALSE,,1618,52.97221552,0.017164737,0.01122082
1619,0.38,0.23,0.03,-0.003825063,0.4,0.2,FALSE,,1619,52.97157702,0.016779078,0.010968755
1620,0.4,0.2,0.03,-0.00377269,0.42,0.17,FALSE,,1620,52.97202934,0.017050468,0.011146134
1621,0.42,0.17,0.01,0.001485302,0.44,0.16,FALSE,,1621,52.97188491,0.016962861,0.011088875
1622,0.44,0.16,0.03,-0.003767928,0.46,0.13,FALSE,,1622,52.97171744,0.016862399,0.011023214
1623,0.46,0.13,0.06,-0.032735857,0.48,0.07,FALSE,,1623,52.97172941,0.016869541,0.011027882
1624,0.48,0.07,0.06,-0.032735857,0.5,0.01,FALSE,,1624,1.999287383,0.011226142,0.011006098
1625,0.5,0.01,0.01,0.001544024,0.52,0,FALSE,,1625,-100,0,0.010937636
1626,0.52,0,0,0,0.54,0,FALSE,,1626,-100,0,0.01094386
1627,0.54,0,0,0,0.56,0,FALSE,,1627,-100,0,0.010968755
1628,0.56,0,0,0,0.58,0,FALSE,,1628,-100,0,0.0109283
1629,0.58,0,0,0,0.6,0,FALSE,,1629,-100,0,0.010978091
1630,0.6,0,0,0,0.62,0,FALSE,,1630,-100,0,0.011030993
1631,0.62,0,0,0,0.64,0,FALSE,,1631,-100,0,0.011065225
1632,0.64,0,0,0,0.66,0,FALSE,,1632,-100,0,0.011027882
1633,0.66,0,0,0,0.68,0,FALSE,,1633,-100,0,0.010984315
1634,0.68,0,0,0,0.7,0,FALSE,,1634,-100,0,0.010931412
1635,0.7,0,0,0,0.72,0,FALSE,,1635,-100,0,0.010785152
1636,0.72,0,0,0,0.74,0,FALSE,,1636,-100,0,0.010735362
1637,0.74,0,0,0,0.76,0,FALSE,,1637,-100,0,0.01072447
1638,0.76,0,0,0,0.78,0,FALSE,,1638,-100,0,0.010782041
1639,0.78,0,0,0,0.8,0,FALSE,,1639,-100,0,0.010782041
1640,0.8,0,0,0,0.82,0,FALSE,,1640,-100,0,0.01050508
1641,0.82,0,0,0,0.84,0,FALSE,,1641,-100,0,0.010638893
1642,0.84,0,0,0,0.86,0,FALSE,,1642,-100,0,0.010436618
1643,0.86,0,0,0,0.88,0,FALSE,,1643,-100,0,0.010707355
1644,0.88,0,0,0,0.9,0,FALSE,,1644,-100,0,0.010694907
1645,0.9,0,0,0,0.92,0,FALSE,,1645,-100,0,0.0109283
1646,0.92,0,0,0,0.94,0,FALSE,,1646,-100,0,0.010909629
1647,0.94,0,0,0,0.96,0,FALSE,,1647,-100,0,0.011018546
1648,0.96,0,0,0,0.98,0,FALSE,,1648,-100,0,0.010956308
1649,0.98,0,0,0,1,0,TRUE,,1649,-100,0,0.010873531
1650,0,1,0.01,0.00156783,0.02,0.99,FALSE,,1650,52.97098852,0.01643865,0.010746254
1651,0.02,0.99,0.01,0.00156783,0.04,0.98,FALSE,,1651,52.97103465,0.016464837,0.010763369
1652,0.04,0.98,0.01,0.001575765,0.06,0.97,FALSE,,1652,52.97099272,0.016441031,0.01074781
1653,0.06,0.97,0.03,-0.003623663,0.08,0.94,FALSE,,1653,52.97105976,0.016479121,0.010772705
1654,0.08,0.94,0.01,0.001612268,0.1,0.93,FALSE,,1654,52.97091694,0.01639818,0.010719802
1655,0.1,0.93,0.01,0.001626552,0.12,0.92,FALSE,,1655,52.97143927,0.016698137,0.010915853
1656,0.12,0.92,0.03,-0.003494634,0.14,0.89,FALSE,,1656,52.97137399,0.016660047,0.010890957
1657,0.14,0.89,0.01,0.001655913,0.16,0.88,FALSE,,1657,52.97158508,0.016783839,0.010971867
1658,0.16,0.88,0.02,0.000601654,0.18,0.86,FALSE,,1658,52.97123426,0.016579106,0.010838055
1659,0.18,0.86,0.02,0.000573721,0.2,0.84,FALSE,,1659,52.97123426,0.016579106,0.010838055
1660,0.2,0.84,0.02,0.000478497,0.22,0.82,FALSE,,1660,52.97140667,0.016679092,0.010903405
1661,0.22,0.82,0.01,0.001651945,0.24,0.81,FALSE,,1661,52.97131661,0.016626719,0.010869174
1662,0.24,0.81,0.02,0.000516587,0.26,0.79,FALSE,,1662,52.97144741,0.016702898,0.010918965
1663,0.26,0.79,0.03,-0.003458449,0.28,0.76,FALSE,,1663,52.97133303,0.016636241,0.010875398
1664,0.28,0.76,0.03,-0.003525106,0.3,0.73,FALSE,,1664,52.97145555,0.01670766,0.010922077
1665,0.3,0.73,0.01,0.001624965,0.32,0.72,FALSE,,1665,52.97144741,0.016702898,0.010918965
1666,0.32,0.72,0.01,0.001624965,0.34,0.71,FALSE,,1666,52.97155281,0.016764794,0.01095942
1667,0.34,0.71,0.03,-0.003525106,0.36,0.68,FALSE,,1667,52.97225399,0.017188543,0.01123638
1668,0.36,0.68,0.06,-0.031383669,0.38,0.62,FALSE,,1668,52.97248262,0.01733138,0.011329737
1669,0.38,0.62,0.01,0.00179002,0.4,0.61,FALSE,,1669,52.97316083,0.017769413,0.011616033
1670,0.4,0.61,0.03,-0.002971852,0.42,0.58,FALSE,,1670,52.97318956,0.017788458,0.01162848
1671,0.42,0.58,0.03,-0.00276331,0.44,0.55,FALSE,,1671,52.97305979,0.017702755,0.011572466
1672,0.44,0.55,0.03,-0.002682369,0.46,0.52,FALSE,,1672,52.97291412,0.017607531,0.011510228
1673,0.46,0.52,0.03,-0.002439547,0.48,0.49,FALSE,,1673,52.97275946,0.017507545,0.011444878
1674,0.48,0.49,0.49,-3.197390097,0.5,0,FALSE,,1674,52.97292144,0.017612292,0.01151334
1675,0.5,0,0,0,0.52,0,FALSE,,1675,52.97284805,0.01756468,0.011482221
1676,0.52,0,0,0,0.54,0,FALSE,,1676,52.97245235,0.017312335,0.011317289
1677,0.54,0,0,0,0.56,0,FALSE,,1677,52.97271494,0.017478978,0.011426206
1678,0.56,0,0,0,0.58,0,FALSE,,1678,52.97238401,0.017269484,0.011289282
1679,0.58,0,0,0,0.6,0,FALSE,,1679,52.97238401,0.017269484,0.011289282
1680,0.6,0,0,0,0.62,0,FALSE,,1680,52.97238401,0.017269484,0.011289282
1681,0.62,0,0,0,0.64,0,FALSE,,1681,52.97496497,0.019050182,0.012453137
1682,0.64,0,0,0,0.66,0,FALSE,,1682,52.97521273,0.019240631,0.012577613
1683,0.66,0,0,0,0.68,0,FALSE,,1683,-48.99242506,0.006469663,0.01268373
1684,0.68,0,0,0,0.7,0,FALSE,,1684,-100,0,0.012776776
1685,0.7,0,0,0,0.72,0,FALSE,,1685,-100,0,0.012944819
1686,0.72,0,0,0,0.74,0,FALSE,,1686,-100,0,0.013063072
1687,0.74,0,0,0,0.76,0,FALSE,,1687,-100,0,0.013208087
1688,0.76,0,0,0,0.78,0,FALSE,,1688,-100,0,0.013176656
1689,0.78,0,0,0,0.8,0,FALSE,,1689,-100,0,0.013358703
1690,0.8,0,0,0,0.82,0,FALSE,,1690,-100,0,0.01333692
1691,0.82,0,0,0,0.84,0,FALSE,,1691,-100,0,0.013218667
1692,0.84,0,0,0,0.86,0,FALSE,,1692,-100,0,0.013234227
1693,0.86,0,0,0,0.88,0,FALSE,,1693,-100,0,0.013274682
1694,0.88,0,0,0,0.9,0,FALSE,,1694,-100,0,0.013399158
1695,0.9,0,0,0,0.92,0,FALSE,,1695,-100,0,0.013369595
1696,0.92,0,0,0,0.94,0,FALSE,,1696,-100,0,0.01325601
1697,0.94,0,0,0,0.96,0,FALSE,,1697,-100,0,0.013287129
1698,0.96,0,0,0,0.98,0,FALSE,,1698,-100,0,0.013161719
1699,0.98,0,0,0,1,0,TRUE,,1699,-100,0,0.013165765
1700,0,1,0.02,0.000875265,0.02,0.98,FALSE,,1700,52.97665118,0.020426176,0.013352479
1701,0.02,0.98,0.01,0.001817477,0.04,0.97,FALSE,,1701,52.97658569,0.020369041,0.013315137
1702,0.04,0.97,0.02,0.000834001,0.06,0.95,FALSE,,1702,52.97654183,0.020330951,0.013290241
1703,0.06,0.95,0.6,-4.848027425,0.08,0.35,FALSE,,1703,52.97654732,0.020335713,0.013293353
1704,0.08,0.35,0.03,-0.002910908,0.1,0.32,FALSE,,1704,52.97666205,0.020435698,0.013358703
1705,0.1,0.32,0.03,-0.003053745,0.12,0.29,FALSE,,1705,52.97664573,0.020421415,0.013349368
1706,0.12,0.29,0.02,0.000799086,0.14,0.27,FALSE,,1706,52.97672116,0.020487596,0.013392623
1707,0.14,0.27,0.02,0.000799086,0.16,0.25,FALSE,,1707,52.97705702,0.020787553,0.013588674
1708,0.16,0.25,0.02,0.000799086,0.18,0.23,FALSE,,1708,52.97725185,0.020965623,0.013705059
1709,0.18,0.23,0.03,-0.003139447,0.2,0.2,FALSE,,1709,52.9772503,0.020964194,0.013704125
1710,0.2,0.2,0.01,0.001613855,0.22,0.19,FALSE,,1710,52.97737872,0.021083225,0.013781923
1711,0.22,0.19,0.03,-0.003377508,0.24,0.16,FALSE,,1711,52.97727095,0.020983239,0.013716573
1712,0.24,0.16,0.01,0.001664642,0.26,0.15,FALSE,,1712,52.97716995,0.020890395,0.013655891
1713,0.26,0.15,0.02,0.000535631,0.28,0.13,FALSE,,1713,52.97718295,0.020902298,0.013663671
1714,0.28,0.13,0.02,0.000478497,0.3,0.11,FALSE,,1714,52.97718814,0.02090706,0.013666783
1715,0.3,0.11,0.01,0.001655119,0.32,0.1,FALSE,,1715,52.9772761,0.020988,0.013719685
1716,0.32,0.1,0.01,0.001650358,0.34,0.09,FALSE,,1716,52.97718295,0.020902298,0.013663671
1717,0.34,0.09,0.03,-0.003535105,0.36,0.06,FALSE,,1717,52.97703651,0.020768984,0.013576537
1718,0.36,0.06,0.01,0.001636074,0.38,0.05,FALSE,,1718,52.97735315,0.021059419,0.013766364
1719,0.38,0.05,0.01,0.001644327,0.4,0.04,FALSE,,1719,52.97681329,0.020569013,0.013445837
1720,0.4,0.04,0.02,0.00042771,0.42,0.02,FALSE,,1720,52.97681329,0.020569013,0.013445837
